Date,S&P500_Close,S&P500_Open,S&P500_High,S&P500_Low,S&P500_Change_%,VIX_Open,VIX_High,VIX_Low,VIX_Close,Crypto_Volume,Crypto_Market_Cap,Year,Month,Day,DayOfWeek,IsWeekend,Market_Cap_STD,SP500_EMA,SP500_SMA_20,SP500_SMA_50,SP500_SMA_100,Lagged_VIX_Close,Lagged_S&P500_Close,Crypto_Market_Cap_%,Crypto_Volume_Change_%
2022-07-18,3830.85,3883.79,3902.44,3818.63,-0.84,24.83,25.91,24.38,25.3,147234316196.81122,700794638454.7664,2022,7,18,0,False,33279208223.337208,3845.4305395278407,3843.424,3885.9868,4026.0454,24.23,3863.16,4.100995957639242,14.52279424757894
2022-07-19,3936.69,3860.73,3939.81,3860.73,2.76,25.12,25.41,24.23,24.5,195253943382.69672,726811537145.6957,2022,7,19,1,False,44129440034.993065,3863.682431622273,3849.317,3881.5557999999996,4020.5295,25.3,3830.85,3.7124854077502434,32.61442605655645
2022-07-20,3959.9,3935.32,3974.13,3922.03,0.59,24.23,24.73,23.4,23.88,162202017025.56885,751056551852.5658,2022,7,20,2,False,54537556100.21198,3882.9259452978185,3858.042999999999,3878.1107999999995,4016.0031999999997,24.5,3936.69,3.335804877573101,-16.927661374985014
2022-07-21,3998.95,3955.47,3999.29,3927.64,0.99,24.07,24.67,22.92,23.11,164529634672.9085,730477703164.6084,2022,7,21,3,False,53366886123.11303,3906.130756238255,3866.7240000000006,3876.0652,4012.0182,23.88,3959.9,-2.7399865745392105,1.4350115306967837
2022-07-22,3961.63,3998.43,4012.44,3938.86,-0.93,23.3,23.81,22.41,23.03,159607259543.48688,743933070931.4487,2022,7,22,4,False,48169162740.94934,3917.230604990604,3873.5389999999998,3871.7614000000003,4007.1686,23.11,3998.95,1.8419956842691265,-2.991786336368829
2022-07-23,3961.63,3998.43,4012.44,3938.86,-0.93,23.3,23.81,22.41,23.03,122750174548.23933,725034303246.8976,2022,7,23,5,True,39866290793.72887,3926.1104839924838,3880.3540000000003,3868.8232000000003,4002.8589999999995,23.03,3961.63,-2.540385475925777,-23.09236127521217
2022-07-24,3961.63,3998.43,4012.44,3938.86,-0.93,23.3,23.81,22.41,23.03,123655980766.75752,735733726671.0283,2022,7,24,6,True,33574997029.629135,3933.214387193987,3887.1690000000003,3865.885,3998.5494,23.03,3961.63,1.4757127181729057,0.7379266236091642
2022-07-25,3966.84,3965.72,3975.3,3943.46,0.13,24.33,24.57,23.19,23.36,121371656404.1658,709943711525.1416,2022,7,25,0,False,23968144180.21639,3939.9395097551896,3893.9415,3863.0510000000004,3994.2919,23.03,3961.63,-3.5053463244887118,-1.8473221824187092
2022-07-26,3921.05,3953.22,3953.22,3910.74,-1.15,23.95,25.31,23.82,24.69,147231630163.25702,673055660286.4233,2022,7,26,1,False,24001583158.259727,3936.161607804152,3897.7400000000002,3859.0433999999996,3989.5765,23.36,3966.84,-5.195912103999523,21.306435559368065
2022-07-27,4023.61,3951.43,4039.56,3951.43,2.62,24.27,24.41,23.02,23.24,143735031148.92545,700167456920.0427,2022,7,27,2,False,24071236149.267555,3953.651286243322,3903.7895000000003,3856.302,3985.8957,24.69,3921.05,4.0281656084850015,-2.374896624084366
2022-07-28,4072.43,4026.13,4078.95,3992.97,1.21,23.33,23.54,22.22,22.33,183130536460.9842,759123293894.2273,2022,7,28,3,False,27127486059.593784,3977.4070289946576,3912.442,3855.4352000000003,3981.9979,23.24,4023.61,8.420248098008521,27.40842298301005
2022-07-29,4130.29,4087.33,4140.15,4079.22,1.42,22.13,22.16,21.21,21.33,156603536424.11932,780482275312.0491,2022,7,29,4,False,31951685335.593834,4007.983623195726,3923.9875,3857.6846,3978.7063,22.33,4072.43,2.8136379939353917,-14.485295871186633
2022-07-30,4130.29,4087.33,4140.15,4079.22,1.42,22.13,22.16,21.21,21.33,150058494043.63727,784906539181.5885,2022,7,30,5,True,37078209124.2325,4032.444898556581,3935.5330000000004,3862.2732,3976.0726,21.33,4130.29,0.5668628243697738,-4.179370740873011
2022-07-31,4130.29,4087.33,4140.15,4079.22,1.42,22.13,22.16,21.21,21.33,132668183445.2928,778200831433.5261,2022,7,31,6,True,39803166469.073975,4052.013918845265,3949.3259999999996,3866.8618,3974.6576999999997,21.33,4130.29,-0.8543320017507239,-11.589021140840805
2022-08-01,4118.63,4112.38,4144.95,4096.02,-0.28,22.41,23.27,22.26,22.84,119437348020.30469,760805878717.4926,2022,8,1,0,False,40073698415.184105,4065.3371350762122,3964.3174999999997,3871.2172000000005,3973.1262,21.33,4130.29,-2.235278094472126,-9.972877506417355
2022-08-02,4091.19,4104.21,4140.47,4079.81,-0.67,24.08,24.68,22.67,23.93,121494187956.48476,747269533468.5695,2022,8,2,1,False,40014992541.65508,4070.50770806097,3978.7879999999996,3878.0484,3971.3203,22.84,4118.63,-1.779211442443318,1.7221078417032576
2022-08-03,4155.17,4107.96,4167.66,4107.96,1.56,23.86,23.92,21.68,21.95,118513429826.78737,757038357294.32,2022,8,3,2,False,38070216455.08753,4087.4401664487764,3997.0275,3886.4421999999995,3969.9107999999997,23.93,4091.19,1.307269116192522,-2.4534162331822817
2022-08-04,4151.94,4154.85,4161.29,4135.42,-0.08,22.06,22.66,21.44,21.44,116917906260.19821,749761668469.1083,2022,8,4,3,False,25429221049.696754,4100.340133159021,4011.4665,3893.6812,3969.6782000000003,21.95,4155.17,-0.961204773192581,-1.3462808130024428
2022-08-05,4145.19,4115.87,4151.58,4107.31,-0.16,21.5,22.58,20.76,21.15,251324193882.2582,763247985872.5739,2022,8,5,4,False,13571416291.844925,4109.310106527217,4025.568,3903.2495999999996,3969.2905,21.44,4151.94,1.7987472513768976,114.95782974674707
2022-08-06,4145.19,4115.87,4151.58,4107.31,-0.16,21.5,22.58,20.76,21.15,92616564157.07614,772213311401.892,2022,8,6,5,True,13620002528.853313,4116.4860852217735,4039.6695,3912.6566,3967.8674,21.15,4145.19,1.1746281281133752,-63.14856809986799
2022-08-07,4145.19,4115.87,4151.58,4107.31,-0.16,21.5,22.58,20.76,21.15,74123122366.71547,767129508830.1719,2022,8,7,6,True,12527699744.70222,4122.2268681774185,4055.3864999999996,3922.0636,3968.0,21.15,4145.19,-0.6583417427097782,-19.967747625571707
2022-08-08,4140.06,4155.93,4186.62,4128.97,-0.12,21.74,22.01,20.83,21.29,116536157093.3924,791953078664.7233,2022,8,8,0,False,14085268993.954313,4125.793494541935,4065.5550000000003,3931.368,3968.0813,21.15,4145.19,3.2359033968600626,57.21970873925601
2022-08-09,4122.47,4133.11,4137.3,4112.09,-0.42,21.41,22.23,21.41,21.77,133252367992.47623,779975687153.2892,2022,8,9,1,False,14299406641.78115,4125.128795633548,4073.6835000000005,3940.3206,3967.9867,21.29,4140.06,-1.5123865080022947,14.344226990158448
2022-08-10,4210.24,4181.02,4211.03,4177.26,2.13,22.28,22.34,19.54,19.74,135905456520.74707,782942513696.4304,2022,8,10,2,False,15264580650.382252,4142.151036506839,4084.2479999999996,3949.2295999999997,3968.5353000000005,21.77,4122.47,0.38037423371097834,1.9910254265955274
2022-08-11,4207.27,4227.4,4257.91,4201.41,-0.07,19.84,20.85,19.71,20.2,147538893019.1347,821209571812.4595,2022,8,11,3,False,21406197878.717136,4155.174829205471,4096.530000000001,3958.1772,3968.8532,19.74,4210.24,4.8875948676439185,8.559948066994426
2022-08-12,4280.15,4225.02,4280.47,4219.78,1.73,20.34,20.35,19.12,19.53,122117459329.5292,813061327025.0067,2022,8,12,4,False,23218388152.866505,4180.169863364376,4112.456,3967.8656,3968.653,20.2,4207.27,-0.992224770282335,-17.230326979821196
2022-08-13,4280.15,4225.02,4280.47,4219.78,1.73,20.34,20.35,19.12,19.53,87466462640.64034,836738040155.8477,2022,8,13,5,True,25888229031.678814,4200.165890691501,4128.382,3975.2338,3969.9858000000004,19.53,4280.15,2.9120451734525377,-28.375137248298387
2022-08-14,4280.15,4225.02,4280.47,4219.78,1.73,20.34,20.35,19.12,19.53,70332466108.56511,835736150992.6652,2022,8,14,6,True,27056309788.76132,4216.1627125532,4144.0475,3982.6019999999994,3971.5538999999994,19.53,4280.15,-0.11973749430537195,-19.58921855851308
2022-08-15,4297.14,4269.37,4301.79,4256.9,0.4,20.74,21.16,19.81,19.95,92426518013.43312,822506941037.1401,2022,8,15,0,False,25736752334.38934,4232.35817004256,4162.852,3990.31,3973.2919,19.53,4280.15,-1.5829409724363086,31.413731278473378
2022-08-16,4305.2,4290.46,4325.28,4277.77,0.19,20.23,20.39,19.5,19.69,90032144560.24544,812493889988.8801,2022,8,16,1,False,21299455921.361607,4246.926536034049,4176.9315,3998.4118,3975.1105,19.95,4297.14,-1.2173819512859119,-2.5905697895485913
2022-08-17,4274.04,4280.4,4302.18,4253.08,-0.72,19.74,20.63,19.41,19.9,87061215893.62186,805230934154.0569,2022,8,17,2,False,20270894188.50126,4252.349228827239,4187.012000000001,4007.4615999999996,3977.9384999999997,19.69,4305.2,-0.8939089788013832,-3.2998532703345407
2022-08-18,4283.74,4273.13,4292.53,4261.98,0.23,20.51,20.61,19.43,19.56,79960298749.21608,794962798544.1356,2022,8,18,3,False,17750754729.163017,4258.627383061792,4194.684499999999,4016.7598,3980.7653999999998,19.9,4274.04,-1.2751789796437207,-8.156234749905433
2022-08-19,4228.48,4266.31,4266.31,4218.7,-1.29,20.16,21.27,20.08,20.6,91897817210.7563,739558490419.1749,2022,8,19,4,False,29321020507.931194,4252.597906449433,4199.594,4025.6218,3983.6984,19.56,4283.74,-6.969421490719563,14.92930697893029
2022-08-20,4228.48,4266.31,4266.31,4218.7,-1.29,20.16,21.27,20.08,20.6,96732871292.11856,710830217979.3527,2022,8,20,5,True,43336612306.38538,4247.774325159547,4204.5035,4033.6848000000005,3986.6823999999997,20.6,4228.48,-3.8845166152496446,5.261337241855979
2022-08-21,4228.48,4266.31,4266.31,4218.7,-1.29,20.16,21.27,20.08,20.6,70971516649.4221,715345004129.0895,2022,8,21,6,True,50413633674.58811,4243.915460127637,4209.996,4041.7477999999996,3988.7282999999998,20.6,4228.48,0.6351426874578792,-26.63143799887949
2022-08-22,4137.99,4195.08,4195.08,4129.86,-2.14,22.41,24.62,22.39,23.8,78669606105.8816,710051693151.7148,2022,8,22,0,False,52112834515.12236,4222.730368102109,4212.336,4048.001,3989.8693000000003,20.6,4228.48,-0.7399661627355725,10.846730942056304
2022-08-23,4128.73,4133.09,4159.77,4124.03,-0.22,24.13,24.21,23.07,24.11,89545722935.28189,718968971168.85,2022,8,23,1,False,48641168394.607895,4203.930294481687,4211.014,4054.0689999999995,3990.9177,23.8,4137.99,1.2558632143462534,13.825055657151886
2022-08-24,4140.77,4126.55,4156.56,4119.97,0.29,24.37,24.86,22.73,22.82,80229565866.50104,723454378006.5482,2022,8,24,2,False,43365847027.354256,4191.29823558535,4210.4555,4060.2566,3992.2453000000005,24.11,4128.73,0.6238665391089304,-10.403799046341945
2022-08-25,4199.12,4153.26,4200.54,4147.59,1.41,22.41,23.13,21.77,21.78,76713952978.86201,732901368276.6671,2022,8,25,3,False,36037957105.73035,4192.862588468281,4213.152,4067.3374,3993.3480000000004,22.82,4140.77,1.3058170020547433,-4.3819418062025495
2022-08-26,4057.66,4198.74,4203.04,4057.66,-3.37,22.07,25.9,21.67,25.56,94142004277.80537,715880624586.8033,2022,8,26,4,False,26591408047.375748,4165.822070774625,4208.7755,4070.4382,3994.6877999999997,21.78,4199.12,-2.3223784845546214,22.718228721371638
2022-08-27,4057.66,4198.74,4203.04,4057.66,-3.37,22.07,25.9,21.67,25.56,108861865692.90947,674702733044.5332,2022,8,27,5,True,18277262772.71179,4144.1896566197,4204.399,4073.6038,3996.2565000000004,25.56,4057.66,-5.75206118562539,15.635806277999965
2022-08-28,4057.66,4198.74,4203.04,4057.66,-3.37,22.07,25.9,21.67,25.56,67317872376.6144,670706785119.3602,2022,8,28,6,True,21233582803.211624,4126.88372529576,4200.2789999999995,4076.769399999999,3997.8195,25.56,4057.66,-0.5922531108095042,-38.162117700138744
2022-08-29,4030.61,4034.58,4062.99,4017.42,-0.67,26.86,27.67,25.47,26.21,78948284558.29915,669604379393.8855,2022,8,29,0,False,24728537480.478394,4107.628980236608,4195.686,4079.3940000000002,3999.112,25.56,4057.66,-0.1643647790559588,17.2768564588875
2022-08-30,3986.16,4041.25,4044.98,3965.21,-1.1,25.75,27.69,25.13,26.21,94545693307.83311,683172458391.9099,2022,8,30,1,False,25126505328.413925,4083.335184189287,4184.482,4082.0285999999996,3999.96,26.21,4030.61,2.0262828941330913,19.756488487113486
2022-08-31,3955.0,4000.67,4015.37,3954.53,-0.78,25.86,26.62,25.31,25.87,112024103642.2074,687881082961.2452,2022,8,31,2,False,25097819544.458134,4057.6681473514295,4171.8685,4084.7526000000003,3999.7725,26.21,3986.16,0.6892292731499605,18.486733475491057
2022-09-01,3966.85,3936.73,3970.23,3903.65,0.3,26.88,27.45,25.25,25.56,94678693150.82402,679206266354.0164,2022,9,1,3,False,24329164206.348625,4039.504517881144,4156.2035000000005,4088.054,4000.0262,25.87,3955.0,-1.2610924798055034,-15.483641401660043
2022-09-02,3924.26,3994.66,4018.43,3906.21,-1.07,25.51,26.28,23.19,25.47,86824668167.48381,687045702431.8997,2022,9,2,4,False,21506072800.079994,4016.455614304915,4138.409,4090.7315999999996,3999.4815000000003,25.56,3966.85,1.154205499305161,-8.295451407243949
2022-09-03,3924.26,3994.66,4018.43,3906.21,-1.07,25.51,26.28,23.19,25.47,75183735173.34714,678043042505.4839,2022,9,3,5,True,13962756262.748884,3998.016491443932,4120.6145,4091.9536,3998.1457,25.47,3924.26,-1.3103436779459576,-13.40740280363807
2022-09-04,3924.26,3994.66,4018.43,3906.21,-1.07,25.51,26.28,23.19,25.47,47549303257.940125,678584623606.5653,2022,9,4,6,True,6492308397.866813,3983.2651931551454,4101.9705,4093.1756,3995.8059000000003,25.47,3924.26,0.07987414767656187,-36.755864618446765
2022-09-05,3924.26,3994.66,4018.43,3906.21,-1.07,26.51,26.85,25.84,25.99,56901926387.12331,680630223138.5099,2022,9,5,0,False,6326451632.101082,3971.4641545241166,4082.9235,4094.3975999999993,3993.4660999999996,25.47,3924.26,0.3014509113207664,19.669316873999442
2022-09-06,3908.19,3930.89,3942.55,3886.75,-0.41,25.46,27.8,25.33,26.91,84443551157.58014,683722836445.4882,2022,9,6,1,False,5519154273.189668,3958.8093236192935,4064.631,4095.9444,3990.9656,25.99,3924.26,0.4543749604179581,48.40191979280581
2022-09-07,3979.87,3909.43,3987.89,3906.03,1.83,26.93,27.15,24.54,24.64,95377282169.7307,655665638258.4532,2022,9,7,2,False,9556635772.042652,3963.021458895435,4049.4375,4096.808,3989.1818999999996,26.91,3908.19,-4.103592375661691,12.947976325329002
2022-09-08,4006.18,3959.94,4010.5,3944.81,0.66,24.7,25.9,23.56,23.61,88153914968.48158,676078503538.4657,2022,9,8,3,False,9492246108.043993,3971.653167116348,4038.3224999999998,4097.7336000000005,3987.9222000000004,24.64,3979.87,3.113304112479054,-7.573467220836316
2022-09-09,4067.36,4022.94,4076.81,4022.94,1.53,23.49,23.57,22.64,22.79,100988886150.4925,716686807571.0332,2022,9,9,4,False,15797791240.96278,3990.794533693079,4030.2665,4099.1018,3987.5835,23.61,4006.18,6.006448041171453,14.559729067733308
2022-09-10,4067.36,4022.94,4076.81,4022.94,1.53,23.49,23.57,22.64,22.79,96669880044.4496,736506128521.291,2022,9,10,5,True,24043232022.208717,4006.1076269544633,4022.2105,4101.2164,3986.4889000000003,22.79,4067.36,2.76540892631032,-4.276714270921611
2022-09-11,4067.36,4022.94,4076.81,4022.94,1.53,23.49,23.57,22.64,22.79,77889220503.95335,745176365186.5951,2022,9,11,6,True,30628687185.57229,4018.358101563571,4018.679,4103.331,3986.0770999999995,22.79,4067.36,1.17721174740415,-19.427622680260637
2022-09-12,4110.41,4083.67,4119.28,4083.67,1.06,23.58,24.23,23.16,23.87,102497457152.88794,751466439803.5234,2022,9,12,0,False,35125812316.0443,4036.768481250857,4017.763,4106.3066,3986.0958,22.79,4067.36,0.844105491101188,31.593892569107894
2022-09-13,3932.69,4037.12,4037.12,3921.28,-4.32,23.67,28.15,23.53,27.27,130377012131.68124,728034519794.894,2022,9,13,1,False,34743305290.70183,4015.9527850006857,4007.3589999999995,4105.6236,3984.3373000000006,23.87,4110.41,-3.1181592107767164,27.20024062373314
2022-09-14,3946.01,3940.73,3961.94,3912.18,0.34,26.73,27.56,26.16,26.16,145300691841.67755,691961669241.6154,2022,9,14,2,False,33811389262.59244,4001.964228000549,3994.7035000000005,4106.1228,3982.5831,27.27,3932.69,-4.954826944667589,11.446557538013934
2022-09-15,3901.35,3932.41,3959.14,3888.28,-1.13,26.1,26.93,25.42,26.27,140703539852.71277,681138934593.413,2022,9,15,3,False,34067416462.358006,3981.8413824004397,3986.888,4103.677599999999,3979.9898,26.16,3946.01,-1.5640656309856005,-3.163888575268403
2022-09-16,3873.33,3880.95,3880.95,3837.08,-0.72,27.47,28.45,26.14,26.3,123153589122.42372,662030383407.7262,2022,9,16,4,False,32862164533.325924,3960.139105920352,3977.6715000000004,4099.6956,3977.5654000000004,26.27,3901.35,-2.805382311186355,-12.472998723884398
2022-09-17,3873.33,3880.95,3880.95,3837.08,-0.72,27.47,28.45,26.14,26.3,98502168031.61957,668504391128.8759,2022,9,17,5,True,33916569442.06126,3942.777284736282,3968.4550000000004,4094.5563999999995,3976.1205,26.3,3873.33,0.9779019035086378,-20.016810932159533
2022-09-18,3873.33,3880.95,3880.95,3837.08,-0.72,27.47,28.45,26.14,26.3,82598287574.08858,664433704974.6245,2022,9,18,6,True,36797133349.76637,3928.8878277890262,3960.5910000000003,4089.4172000000003,3975.8452,26.3,3873.33,-0.6089243703212399,-16.145716155634037
2022-09-19,3899.89,3849.91,3900.45,3838.5,0.69,27.69,27.95,25.56,25.76,141175191877.99216,631893885783.5282,2022,9,19,0,False,41234159181.40266,3923.088262231221,3956.2775,4084.8091999999997,3975.8354999999997,26.3,3873.33,-4.897376359367422,70.9178192724172
2022-09-20,3855.93,3875.23,3876.01,3827.54,-1.13,25.65,27.81,25.61,27.16,129208193239.31204,640458713988.4172,2022,9,20,1,False,38945831544.10458,3909.6566097849773,3951.3239999999996,4079.5552,3975.3862,25.76,3899.89,1.355421914593924,-8.476700813711203
2022-09-21,3789.93,3871.4,3907.07,3789.49,-1.71,28.03,30.18,25.55,27.99,123974328327.03265,633934273024.2485,2022,9,21,2,False,30846258485.087517,3885.711287827982,3942.478,4073.53,3975.7891999999997,27.16,3855.93,-1.018713747141975,-4.050722157058195
2022-09-22,3757.99,3782.36,3790.9,3749.45,-0.84,28.16,28.38,26.71,27.35,167659004470.1382,629844105253.6603,2022,9,22,3,False,22865693165.561535,3860.1670302623857,3934.1645,4065.5864,3976.0143,27.99,3789.93,-0.6452037608056238,35.23687261113404
2022-09-23,3693.23,3727.14,3727.14,3647.47,-1.72,27.68,32.31,27.58,29.92,147083854927.55093,640018178256.6969,2022,9,23,4,False,18866020596.663246,3826.779624209909,3922.6130000000003,4056.4122,3975.0467000000003,27.35,3757.99,1.6153319397883559,-12.272021778735976
2022-09-24,3693.23,3727.14,3727.14,3647.47,-1.72,27.68,32.31,27.58,29.92,133952886560.62634,644294020439.3464,2022,9,24,5,True,14907952748.270914,3800.0696993679276,3911.0615,4047.373,3975.3113,29.92,3693.23,0.6680813651725126,-8.92753890180028
2022-09-25,3693.23,3727.14,3727.14,3647.47,-1.72,27.68,32.31,27.58,29.92,88128304169.79865,639443062616.8241,2022,9,25,6,True,13758610483.879004,3778.7017594943422,3899.5099999999998,4038.3338,3975.4951999999994,29.92,3693.23,-0.7529105763257715,-34.209477352388184
2022-09-26,3655.04,3682.72,3715.67,3644.76,-1.03,31.74,32.88,29.83,32.26,115829068408.3705,637987590308.439,2022,9,26,0,False,10155466297.00928,3753.969407595474,3886.8525,4028.5308,3975.2972000000004,29.92,3693.23,-0.22761562263711177,31.432312807472407
2022-09-27,3647.29,3686.44,3717.53,3623.29,-0.21,31.2,34.14,30.3,32.6,147416433127.65573,658925890220.3406,2022,9,27,1,False,8556466894.0734005,3732.6335260763794,3870.2235,4018.6753999999996,3975.0217,32.26,3655.04,3.2819290265158285,27.270671475937156
2022-09-28,3719.04,3651.94,3736.74,3640.61,1.97,34.5,34.88,30.03,30.18,166414144690.60956,636924188714.9408,2022,9,28,2,False,8141117865.035434,3729.9148208611036,3855.8665,4010.6068,3975.4637,32.6,3647.29,-3.3390251972103546,12.887105704492718
2022-09-29,3640.47,3687.01,3687.01,3610.4,-2.11,31.67,33.46,31.16,31.84,141378366855.26834,646066224786.8536,2022,9,29,3,False,8374342151.269134,3712.0258566888833,3834.5219999999995,3999.2114,3974.2205,30.18,3719.04,1.4353413222314204,-15.044260739906889
2022-09-30,3585.62,3633.48,3671.44,3584.13,-1.51,31.61,33.25,29.39,31.62,133553994310.79959,651895720350.0532,2022,9,30,4,False,8661838726.503925,3686.7446853511065,3810.435,3986.7783999999997,3972.4778,31.84,3640.47,0.9023061939389843,-5.534349220824364
2022-10-01,3585.62,3633.48,3671.44,3584.13,-1.51,31.61,33.25,29.39,31.62,125374693271.85983,645459984479.7426,2022,10,1,5,True,7173338927.770322,3666.5197482808853,3786.3479999999995,3972.8877999999995,3970.3767,31.62,3585.62,-0.9872339500641036,-6.12434025739832
2022-10-02,3585.62,3633.48,3671.44,3584.13,-1.51,31.61,33.25,29.39,31.62,63401244738.7348,640160493653.8336,2022,10,2,6,True,7162230684.103552,3650.3397986247082,3760.1085,3958.9972,3967.1155,31.62,3585.62,-0.8210409558046416,-49.43058835545313
2022-10-03,3678.43,3609.78,3698.35,3604.93,2.59,33.0,33.06,29.63,30.1,89240440081.15674,641220209434.3928,2022,10,3,0,False,7249948872.316656,3655.957838899767,3747.3955,3946.9628000000002,3964.7824,31.62,3585.62,0.1655390782568711,40.755028468132835
2022-10-04,3790.93,3726.46,3791.92,3726.46,3.06,29.52,29.62,28.56,29.07,107722995444.03139,660955915557.6697,2022,10,4,1,False,8844836925.321442,3682.9522711198138,3739.6414999999993,3936.8386,3963.5742999999998,30.1,3678.43,3.077835949787877,20.710963937499983
2022-10-05,3783.28,3753.25,3806.91,3722.66,-0.2,29.36,30.11,28.5,28.55,104277528985.80153,666312705604.0059,2022,10,5,2,False,10307069194.442204,3703.017816895851,3733.738,3926.4002,3962.4060000000004,29.07,3790.93,0.8104610186923766,-3.1984502881931
2022-10-06,3744.52,3771.97,3797.93,3739.22,-1.02,28.6,30.74,28.56,30.52,112580985443.184,669479286031.2697,2022,10,6,3,False,11948621533.76341,3711.318253516681,3727.2974999999997,3915.8098,3961.6356999999994,28.55,3783.28,0.47523938844800107,7.962843517813956
2022-10-07,3639.66,3706.74,3706.74,3620.73,-2.8,30.37,32.02,29.88,31.36,96137644258.40099,657158873859.6606,2022,10,7,4,False,10832982280.503466,3696.9866028133447,3715.614,3902.9282000000003,3959.844,30.52,3744.52,-1.840297740150476,-14.605788997184998
2022-10-08,3639.66,3706.74,3706.74,3620.73,-2.8,30.37,32.02,29.88,31.36,73277869514.38959,649857288416.7153,2022,10,8,5,True,10592393619.734076,3685.5212822506755,3703.9305,3891.1518,3958.3867999999998,31.36,3639.66,-1.1110837475360014,-23.77817234897952
2022-10-09,3639.66,3706.74,3706.74,3620.73,-2.8,30.37,32.02,29.88,31.36,51089199080.38225,647558716213.9786,2022,10,9,6,True,10777232038.475582,3676.3490258005404,3690.9189999999994,3879.3754,3956.5301,31.36,3639.66,-0.35370415069696515,-30.280179515385807
2022-10-10,3612.39,3647.51,3652.17,3588.1,-0.75,32.93,33.99,32.05,32.45,67871562593.42936,644243849221.4982,2022,10,10,0,False,10892418724.362738,3663.5572206404327,3678.7419999999997,3867.0535999999997,3954.4006999999997,31.36,3639.66,-0.5119021502576926,32.849141922624845
2022-10-11,3588.84,3595.86,3640.66,3568.45,-0.65,33.56,34.43,32.45,33.63,90574121990.22545,631733702400.9657,2022,10,11,1,False,12392397213.912111,3648.6137765123462,3668.6875,3856.0706,3952.0358,32.45,3612.39,-1.941834110740781,33.44929530028813
2022-10-12,3577.03,3590.83,3608.34,3573.86,-0.33,33.54,34.53,33.11,33.57,84961874050.44955,633942830246.6985,2022,10,12,2,False,13385565538.661829,3634.297021209877,3659.6395,3845.0366000000004,3949.5528000000004,33.63,3588.84,0.3496928907444463,-6.196303995507191
2022-10-13,3669.91,3520.37,3685.41,3491.58,2.6,33.6,33.87,31.63,31.94,101769510260.98546,626651742887.0399,2022,10,13,3,False,15055943061.062887,3641.4196169679017,3658.4735,3835.6194,3947.938,33.57,3577.03,-1.150117488799618,19.782562941768077
2022-10-14,3583.07,3690.41,3712.0,3579.68,-2.37,31.89,32.98,31.14,32.02,144541088759.82562,643836414120.2987,2022,10,14,4,False,13294838054.876333,3629.7496935743216,3652.9655,3823.2983999999997,3945.3179,31.94,3669.91,2.7423000778849627,42.02789066111596
2022-10-15,3583.07,3690.41,3712.0,3579.68,-2.37,31.89,32.98,31.14,32.02,107690888496.53705,631881041953.7396,2022,10,15,5,True,10157105836.750792,3620.4137548594576,3647.4575000000004,3813.8066,3942.1223999999997,32.02,3583.07,-1.8568959295187093,-25.494619266719454
2022-10-16,3583.07,3690.41,3712.0,3579.68,-2.37,31.89,32.98,31.14,32.02,50547015969.17171,632266772094.9753,2022,10,16,6,True,8365369414.246701,3612.945003887566,3643.8589999999995,3804.3147999999997,3938.9593,32.02,3583.07,0.06104474032693208,-53.062866622372496
2022-10-17,3677.95,3638.65,3689.73,3638.65,2.65,32.27,32.59,30.7,31.37,74069405104.3615,640725921876.6735,2022,10,17,0,False,7222792591.77045,3625.9460031100534,3645.392,3796.7206,3936.7449999999994,32.02,3583.07,1.3379083252579083,46.53566325168619
2022-10-18,3719.98,3746.26,3762.79,3686.53,1.14,31.1,31.93,30.42,30.5,91744728533.67987,642715833217.6986,2022,10,18,1,False,6478397301.96211,3644.752802488043,3645.439,3790.508,3934.9510000000005,31.37,3677.95,0.31057138053611766,23.86319075253054
2022-10-19,3695.16,3703.11,3728.58,3666.51,-0.67,30.94,31.9,30.76,30.76,88317166825.04738,633751953365.3898,2022,10,19,2,False,5808833115.49075,3654.8342419904347,3648.1735,3784.688,3933.3582999999994,30.5,3719.98,-1.3946878836688992,-3.7359767295776836
2022-10-20,3665.78,3689.05,3736.0,3656.44,-0.8,31.3,31.32,29.76,29.98,100137260968.36548,629999543937.4537,2022,10,20,3,False,5967703373.30392,3657.023393592348,3652.1814999999997,3778.9035999999996,3931.8281,30.76,3695.16,-0.5920943372260679,13.38368809626016
2022-10-21,3752.75,3657.1,3757.89,3647.42,2.37,30.21,30.44,29.24,29.69,85191520018.1611,627296907689.6481,2022,10,21,4,False,6513068866.796292,3676.168714873879,3660.5379999999996,3774.6216,3931.3378000000002,29.98,3665.78,-0.42899019115385517,-14.92525440148189
2022-10-22,3752.75,3657.1,3757.89,3647.42,2.37,30.21,30.44,29.24,29.69,73165941712.63803,632983738595.8287,2022,10,22,5,True,5890062759.937516,3691.4849718991036,3668.8945,3771.1914,3930.9615000000003,29.69,3752.75,0.9065612848508042,-14.115933490750566
2022-10-23,3752.75,3657.1,3757.89,3647.42,2.37,30.21,30.44,29.24,29.69,45496632117.36634,636548643642.2804,2022,10,23,6,True,4958571454.408565,3703.737977519283,3672.6105,3767.7612,3929.8574,29.69,3752.75,0.5631906207195447,-37.81719875067546
2022-10-24,3797.34,3762.01,3810.74,3741.65,1.19,30.65,30.95,29.78,29.85,85550546861.2052,642067614951.8258,2022,10,24,0,False,5486953739.07522,3722.4583820154267,3672.9310000000005,3765.2227999999996,3929.1992,29.69,3752.75,0.867014856549897,88.037098307657
