Date,Crypto_Volume,Crypto_Market_Cap
2019-12-17,31216534577.51825,157425413516.6859
2019-12-18,39997355828.278786,155857724092.36035
2019-12-19,43851871987.293884,163513278171.50098
2019-12-20,30800771861.414585,163756283628.84656
2019-12-21,27681545799.367626,163822778331.6124
2019-12-22,26424622520.256718,165508249799.33942
2019-12-23,36640090970.30592,171084687043.17065
2019-12-24,33834065982.615963,166632213314.59805
2019-12-25,29460470420.031796,164582350896.72412
2019-12-26,27691520126.890266,164894048571.9604
2019-12-27,33399750869.8007,164465347183.67865
2019-12-28,30970598548.011192,166911415886.6452
2019-12-29,30971734201.59446,168177170562.53998
2019-12-30,34809065192.33639,167957877559.38104
2019-12-31,32395613905.25484,165709478803.02774
2020-01-01,29228028413.15415,165702303875.2619
2020-01-02,28485789847.512127,162984532504.55035
2020-01-03,36975683722.23497,165566855285.21646
2020-01-04,35755425897.04135,168122852850.8774
2020-01-05,31081256254.823032,170556606339.29428
2020-01-06,35230003514.00566,173897604850.28116
2020-01-07,44364175710.10226,181814462961.76666
2020-01-08,50817485365.3687,187419385636.83838
2020-01-09,43106638572.16505,180312698890.17575
2020-01-10,40934323333.963875,180358719961.98145
2020-01-11,47174527735.54007,185964178582.26468
2020-01-12,40023184476.23516,186233517978.87955
2020-01-13,34658941819.31192,185807159080.1598
2020-01-14,50965803348.0914,196757631450.90442
2020-01-15,78843750999.65353,202641671588.58575
2020-01-16,53087773491.84497,200848235294.39978
2020-01-17,53387244144.8647,206015756577.55225
2020-01-18,54740784997.71509,207501716281.64874
2020-01-19,53078059936.43132,206048740931.0575
2020-01-20,44268682755.766,201342655504.6305
2020-01-21,37740439569.56291,201978435759.98203
2020-01-22,37318649833.570496,202628246441.486
2020-01-23,37204830748.286545,197115500707.96893
2020-01-24,38247382069.48685,195089731015.56985
2020-01-25,33699353197.39795,193811692596.23346
2020-01-26,30068072723.635307,196510706229.8808
2020-01-27,38481655403.40576,203285280012.40146
2020-01-28,47770072170.90219,209937683087.0326
2020-01-29,52129409818.50638,216455311655.05957
2020-01-30,47557686891.33913,217593110261.53043
2020-01-31,54045240827.417465,218168582056.2346
2020-02-01,45467871026.03749,218958044665.8252
2020-02-02,46922103161.002686,220097706167.88184
2020-02-03,50581002268.00764,219954387947.60342
2020-02-04,44421652182.485695,217405302077.19604
2020-02-05,49018476307.0822,223525622551.84253
2020-02-06,60619567833.924934,230806512964.11276
2020-02-07,59687084580.71341,234380518111.7539
2020-02-08,54202970929.49691,234964283797.4948
2020-02-09,56876429502.176926,240911762606.09274
2020-02-10,59434219301.3462,237550950478.2541
2020-02-11,58066329181.9531,238556887042.4176
2020-02-12,72140312739.60895,250720268945.69714
2020-02-13,83375325222.10219,252975039575.4817
2020-02-14,77714771718.02937,253480426982.01874
2020-02-15,71873024195.10829,251659421998.49765
2020-02-16,74563288892.25044,243216695206.47327
2020-02-17,80597508048.03506,236532180531.89978
2020-02-18,75048532993.30035,241828593985.68634
2020-02-19,69184579702.25713,247573811198.5569
2020-02-20,72310000040.7108,233578578654.9955
2020-02-21,63421662388.93645,236238291454.9606
2020-02-22,53762942164.56012,235651324985.8924
2020-02-23,53778985771.97719,241022576594.47217
2020-02-24,60244417673.11394,237873230823.9067
2020-02-25,62672349287.49142,231265022366.0216
2020-02-26,66978551741.541794,218072665684.68463
2020-02-27,72841728717.2526,212005872317.1783
2020-02-28,59797680616.142876,209882365212.5243
2020-02-29,52998330878.16153,209573267966.7745
2020-03-01,46978259851.57086,206269388326.9495
2020-03-02,52354622176.04902,210728939883.20395
2020-03-03,58106238819.442924,212017372121.44937
2020-03-04,53754902837.71303,211255983881.69513
2020-03-05,49567112740.60928,217014501042.30176
2020-03-06,55794842336.108154,219280472587.62097
2020-03-07,56732083751.24812,219135725683.1422
2020-03-08,56336890531.75881,206329924077.10684
2020-03-09,68078875305.28385,188747389693.05902
2020-03-10,59758257476.75415,190416837473.0062
2020-03-11,51919099311.827286,187516107054.8553
2020-03-12,64321227759.18302,157875425187.6932
2020-03-13,102977594544.72928,124591703782.06155
2020-03-14,70119794314.14958,128706878374.19505
2020-03-15,42709547963.193085,126328809652.71822
2020-03-16,52563531529.796646,118310843194.79028
2020-03-17,56559360576.085014,124324375311.66347
2020-03-18,45641771809.6257,124134441173.51398
2020-03-19,90192623498.20914,135545968199.87973
2020-03-20,105469772186.17934,149668994678.5463
2020-03-21,105408368900.82137,145044484532.4846
2020-03-22,131549341381.1942,144231620143.52216
2020-03-23,107366733057.1702,142903122585.7061
2020-03-24,60234355427.33113,154546762171.71725
2020-03-25,54274528477.072,154982994435.8831
2020-03-26,43696698573.12006,155223451127.0633
2020-03-27,43846476028.835144,156693755744.26083
2020-03-28,42129168732.1716,146524258136.9016
2020-03-29,37366209692.76582,144362199264.28506
2020-03-30,40765954265.614456,147487305091.47424
2020-03-31,41733671016.76011,151406716161.44684
2020-04-01,39436310333.19619,148583477731.81412
2020-04-02,53392775119.12426,157400131109.2614
2020-04-03,55389674556.60446,160031839037.48145
2020-04-04,42196458213.58552,159196678218.2188
2020-04-05,38402791754.505554,160002304709.52814
2020-04-06,50618106167.94468,167536145801.22226
2020-04-07,67389743349.414345,174881425166.0947
2020-04-08,55883444014.34362,174570936368.927
2020-04-09,47110670326.92395,174948209096.6807
2020-04-10,53075295063.45185,166794369018.6549
2020-04-11,49759762208.80485,164318342100.7162
2020-04-12,43006241066.39259,166036788501.55878
2020-04-13,53299073118.69025,161358537427.58643
2020-04-14,47447316322.534424,164603235790.43436
2020-04-15,45591783784.08239,163050940782.59045
2020-04-16,58117179938.17031,165917490030.43546
2020-04-17,54268316605.20028,170050988785.50552
2020-04-18,45738673157.44,172716339121.51514
2020-04-19,50551379616.402084,173698140292.08215
2020-04-20,51654526162.20416,170892165766.69525
2020-04-21,54707334735.98929,165983500543.0352
2020-04-22,45298187954.777145,169267032049.31485
2020-04-23,54025869660.80755,176400888807.21378
2020-04-24,56364218552.13163,181566503805.6491
2020-04-25,47855446505.09796,182561677712.8247
2020-04-26,45730037152.312515,183921543893.58783
2020-04-27,50672416990.17095,186243822090.15167
2020-04-28,47985253218.07275,187076902613.1263
2020-04-29,61290869859.72994,198803166304.82544
2020-04-30,92049541912.81468,212271015568.55157
2020-05-01,73610417765.4317,209771076194.51376
2020-05-02,60709024848.437454,211776996407.2495
2020-05-03,61036018102.24185,213950076337.72656
2020-05-04,61304476075.222855,208186949440.55164
2020-05-05,58425520431.641205,211524331209.55746
2020-05-06,59924876247.96733,215734165338.1809
2020-05-07,70323548165.02467,221352162366.2657
2020-05-08,78313023618.92664,230718165459.95883
2020-05-09,60588144437.55033,227756632683.4204
2020-05-10,78531814182.61646,203583411037.88956
2020-05-11,68835044722.76712,203282892369.72073
2020-05-12,68308490601.55564,205067026522.61508
2020-05-13,54935696455.01907,210844045476.2306
2020-05-14,69191147231.83101,221798646702.8848
2020-05-15,68543370529.05329,220916299234.5485
2020-05-16,56873326948.5182,218682177975.43542
2020-05-17,51691995999.65125,223383008574.0836
2020-05-18,59739045981.09754,226649791630.5578
2020-05-19,54389620440.801445,225695497096.05463
2020-05-20,49993096349.43722,225878345465.10434
2020-05-21,52158006949.61981,217237969279.58636
2020-05-22,51936974838.66619,214071789410.19604
2020-05-23,42311936837.48046,216219300680.23874
2020-05-24,40038146841.59617,214603121006.72025
2020-05-25,48602529928.84914,208176918215.56464
2020-05-26,42907038736.61788,208772739902.07797
2020-05-27,42962541085.17218,212298445217.38168
2020-05-28,45799397172.130585,218302787078.33224
2020-05-29,52888636830.442,222798087478.95444
2020-05-30,47776771285.663055,225972976231.6935
2020-05-31,50734766614.80473,228052761678.78595
2020-06-01,46561147072.607155,228507628785.64264
2020-06-02,61414652821.458275,235332082080.0731
2020-06-03,48790558625.754944,228252725437.56104
2020-06-04,40177366241.9723,231867056383.9333
2020-06-05,40987417685.716606,232670171110.44128
2020-06-06,35334994181.02188,230521868681.7778
2020-06-07,31910659876.965626,230110537226.98776
2020-06-08,38726103464.9427,232259745746.91498
2020-06-09,34101804649.49171,232036843383.53
2020-06-10,32254525043.020233,233467293691.90524
2020-06-11,42587042267.07333,230312056448.2902
2020-06-12,44553773877.89681,224514408397.47888
2020-06-13,29348008973.004555,224874573812.75818
2020-06-14,25289557292.72871,224295497597.40405
2020-06-15,37250655696.18642,219623099158.58105
2020-06-16,36440787796.31564,225308178198.22687
2020-06-17,28640292206.615227,224782375644.43488
2020-06-18,29471223981.575115,223863414743.58255
2020-06-19,30032595122.322197,221961540259.6616
2020-06-20,27408690793.649403,221031650805.8856
2020-06-21,23688814672.154133,222085624392.50833
2020-06-22,26207585469.216698,225690205837.3076
2020-06-23,30358636959.142612,229482732367.38696
2020-06-24,28749204222.915787,225467439527.34143
2020-06-25,32445531564.27085,220381760771.06873
2020-06-26,28292905962.238937,219139668993.38986
2020-06-27,25530643550.318672,217087948633.99582
2020-06-28,26752833910.20894,214996801409.7591
2020-06-29,23780109458.859108,216509733579.46698
2020-06-30,24801453637.18307,217384751129.97333
2020-07-01,23598332726.91743,218528391554.41632
2020-07-02,26104162060.111366,218400114347.6454
2020-07-03,25774980749.954975,216909670239.74274
2020-07-04,21190627112.281685,217093700882.63586
2020-07-05,21272274543.894527,216349981474.13467
2020-07-06,27965244356.92998,220654950618.76437
2020-07-07,30886497046.570053,223243442886.72314
2020-07-08,31261198361.980713,227455666100.29974
2020-07-09,33690954537.032944,227960340138.32147
2020-07-10,29045524431.37763,224382087958.8935
2020-07-11,23225640623.441044,225647732741.61133
2020-07-12,21328786625.51499,226201439182.08054
2020-07-13,27796595865.624557,227658707644.5664
2020-07-14,29155797466.39063,225771781607.97238
2020-07-15,26986797734.136047,226180709658.62225
2020-07-16,30432747440.3152,223505720564.0619
2020-07-17,27622357960.00188,223471865606.8719
2020-07-18,22716833673.110146,223960434018.08618
2020-07-19,21455929279.857315,224092917806.42746
2020-07-20,24829780568.12819,224856100738.5415
2020-07-21,32190857976.91058,227438306295.36047
2020-07-22,32546930114.235664,229026020350.0241
2020-07-23,43941918508.54832,235389381257.77625
2020-07-24,43413490908.979515,236517264819.50607
2020-07-25,43756335250.1283,239951327323.4488
2020-07-26,60330057747.26002,247066300050.3193
2020-07-27,76631332035.55287,259238302432.11435
2020-07-28,102015225294.2504,269847135595.94037
2020-07-29,70741272021.66162,273237533842.562
2020-07-30,61033910943.09354,272533721209.7082
2020-07-31,60986182229.55035,278253969168.3989
2020-08-01,75357070887.52246,290098559007.22974
2020-08-02,112453868725.59161,287847328247.7006
2020-08-03,78840960285.96745,288013766219.0584
2020-08-04,73452827325.41255,289024464578.3444
2020-08-05,61677651244.363525,293358362390.0601
2020-08-06,66329453263.75721,299250530403.82947
2020-08-07,63800847306.763565,297807199368.01886
2020-08-08,62544857552.02977,296622740091.4357
2020-08-09,54434149473.31977,297943989168.3565
2020-08-10,65888109577.28526,302755508606.0614
2020-08-11,68503086740.427795,296794506512.53613
2020-08-12,77100126247.35898,292269355364.00543
2020-08-13,70139360693.3318,296582936189.80927
2020-08-14,82561001951.48096,305513076880.7315
2020-08-15,69142613086.19331,309701473075.4715
2020-08-16,63862371171.76258,309348842843.3458
2020-08-17,66331415046.74866,314326211941.4037
2020-08-18,84436740681.2603,315513953738.03766
2020-08-19,79871916068.61145,304840927523.9366
2020-08-20,68604177427.073235,304686420093.5474
2020-08-21,62467808784.71069,302589369841.28424
2020-08-22,69615013809.39507,296139111827.2512
2020-08-23,49989837741.58368,297553760682.1266
2020-08-24,51393726610.61532,301365750509.03174
2020-08-25,59123705884.55703,295087744163.74097
2020-08-26,68038075891.245056,291750319710.64575
2020-08-27,59002740139.413445,289943580536.5125
2020-08-28,60238428464.731186,292172644029.0029
2020-08-29,46099940368.5589,295233215897.1736
2020-08-30,50988192675.32537,299934945030.97595
2020-08-31,59335842994.54143,303351345167.2935
2020-09-01,75757357013.79814,311330185088.0687
2020-09-02,90304993650.2015,304117638701.34985
2020-09-03,91343630483.47108,288231908948.24664
2020-09-04,109032176666.31699,269806620952.6217
2020-09-05,99596066540.37192,263861959379.20227
2020-09-06,121518534183.46384,260168281195.7803
2020-09-07,87203413054.07898,259774186261.3702
2020-09-08,80344183553.39255,259338110673.94092
2020-09-09,73045851259.19684,260832292157.70605
2020-09-10,67090508766.6714,266666405731.0563
2020-09-11,64597568574.08468,265562903805.05167
2020-09-12,54394902949.77264,268238306007.84467
2020-09-13,58963555381.12843,269199700483.18
2020-09-14,65659325761.35688,270726663225.65668
2020-09-15,70019509458.74716,275545801523.6957
2020-09-16,72148091697.75229,276016752052.1043
2020-09-17,75730022633.04788,278246113632.3675
2020-09-18,68249793180.80679,279322193272.37585
2020-09-19,57925393287.098465,280477770134.23157
2020-09-20,52882454153.31315,277585663565.77997
2020-09-21,64231365095.01284,269275725108.21744
2020-09-22,63514161121.36022,262819666961.42795
2020-09-23,46725575953.383255,261240557780.004
2020-09-24,56779949906.15392,261132329884.56763
2020-09-25,55516725100.78426,268399921302.76404
2020-09-26,47055611757.34153,270740941301.17664
2020-09-27,41379512035.679565,271199757991.74744
2020-09-28,44375720187.00723,275524687890.8218
2020-09-29,46469144171.563736,271890107337.2508
2020-09-30,41304545378.36099,272235946259.39362
2020-10-01,43771402410.44901,273209895615.83075
2020-10-02,54381110490.75345,265765317956.516
2020-10-03,38979150484.75045,266768726762.01746
2020-10-04,29482819754.927216,268362064347.84067
2020-10-05,34774884484.19651,271402276831.54007
2020-10-06,38849427548.394394,270871837780.71863
2020-10-07,44551560273.97955,267680265984.5568
2020-10-08,36603605641.71931,270426096892.5196
2020-10-09,42886215820.12223,277503431789.9767
2020-10-10,45071136696.68228,287143319248.5796
2020-10-11,35363367366.15829,287723003696.4245
2020-10-12,40797986845.511475,290591742349.1481
2020-10-13,53521619443.62196,291264513446.02905
2020-10-14,42432165970.47229,289793806700.1687
2020-10-15,41753616486.55056,289027573297.57135
2020-10-16,46055825401.41498,286685343480.97455
2020-10-17,33197441790.591858,286408391071.395
2020-10-18,26980762296.931072,288881339714.6328
2020-10-19,31701145119.511112,292546012237.53784
2020-10-20,44045473026.53697,296501636919.3381
2020-10-21,62784311225.675446,309442558228.2527
2020-10-22,74023969803.97833,322393108323.0403
2020-10-23,58184575001.89448,323275896951.05206
2020-10-24,41719217448.05711,325287567448.38245
2020-10-25,41632761728.69753,325436527904.0307
2020-10-26,46496070074.6666,324563524266.9056
2020-10-27,55783588129.010185,329815955401.36285
2020-10-28,64239702792.11493,330216278700.97253
2020-10-29,57740876419.69074,326694221585.05115
2020-10-30,58481838174.22897,326683044582.8724
2020-10-31,52684074761.83873,333155241535.7765
2020-11-01,43621113394.5972,333893672831.93256
2020-11-02,48122606133.55265,330698547663.2067
2020-11-03,53227295805.324715,328666731122.4954
2020-11-04,57508669574.324265,335053694057.77606
2020-11-05,72429507471.78609,353171280275.146
2020-11-06,100513349794.52893,374704122674.636
2020-11-07,79861705703.39584,372890753579.7272
2020-11-08,75995876686.96846,368509662503.81665
2020-11-09,64754657368.71525,372236394667.52374
2020-11-10,68605885878.87619,371269361367.5622
2020-11-11,60149084611.2342,378273200676.54047
2020-11-12,67465522348.80988,383500638155.51245
2020-11-13,72400330659.36263,391782230139.4474
2020-11-14,63189663033.35349,386954673877.23584
2020-11-15,52639034316.95802,385372551394.1562
2020-11-16,56617537312.92096,393078650247.8416
2020-11-17,78280982939.36185,410121264052.7755
2020-11-18,115444985881.5432,425721598403.8479
2020-11-19,99882278468.28946,424759135132.5822
2020-11-20,90146906511.52464,438110684767.7759
2020-11-21,104473717305.88766,453012981906.27893
2020-11-22,131749168871.0419,454276300483.91974
2020-11-23,136141833786.14116,462524956145.3439
2020-11-24,183336067332.0523,483271608049.7598
2020-11-25,163637944624.2912,485914101958.90436
2020-11-26,154032026168.31677,435939809313.056
2020-11-27,132148229851.10237,427273399452.1605
2020-11-28,84506615152.73824,437840295936.94037
2020-11-29,83878001299.70094,455395211894.2916
2020-11-30,96271065872.5299,479873325204.1882
2020-12-01,130275902294.4856,488259764200.9192
2020-12-02,131408860416.8062,479192490197.6471
2020-12-03,90794969548.00993,487584083681.86414
2020-12-04,84828697175.83792,481730058592.6253
2020-12-05,88806294614.76672,476820034289.99066
2020-12-06,66571977086.19484,482054214700.0667
2020-12-07,66872008094.40686,483084746536.8328
2020-12-08,68761975622.43407,475089901027.4735
2020-12-09,100437506216.5776,457120281400.1085
2020-12-10,87207396736.4876,459285582399.5967
2020-12-11,100966514512.98926,448908211623.81335
2020-12-12,82871474555.9374,459583793160.8185
2020-12-13,72920549347.72299,474890607197.5459
2020-12-14,69719921838.00644,476428011540.4762
2020-12-15,69689736186.93752,479643005459.9303
2020-12-16,90290550711.82773,494830553645.7684
2020-12-17,206593909739.26804,554632714126.0645
2020-12-18,208036922783.44006,559277740648.7411
2020-12-19,120431264274.88693,570003838852.2627
2020-12-20,126555810299.84319,573750599490.944
2020-12-21,145657627568.61545,561920701255.415
2020-12-22,148483856643.93735,553906098105.4266
2020-12-23,156467078005.6025,555638837461.5435
2020-12-24,173938788055.7837,542082595605.0384
2020-12-25,138740730341.72742,565743331513.6256
2020-12-26,144428980848.10202,589884689024.5779
2020-12-27,177495092235.89163,626748753922.939
2020-12-28,187257587996.0687,633257042023.7316
2020-12-29,147740754688.35678,624244973621.096
2020-12-30,149199493640.79016,652318103332.7139
2020-12-31,142253176166.6151,666367708114.4124
2021-01-01,115834011564.89532,673830204474.6322
2021-01-02,120959337002.20322,702160615560.4017
2021-01-03,208657641346.0629,768395373473.4133
2021-01-04,288403398626.02893,758977283615.5792
2021-01-05,259560976722.97888,772338133260.1272
2021-01-06,236695069760.11395,835727936725.9569
2021-01-07,289194219714.3956,912402638942.1005
2021-01-08,325291394829.8624,940510026172.2375
2021-01-09,246199951034.5947,955838684098.2114
2021-01-10,225027797337.97214,955135058110.1904
2021-01-11,334964325138.2165,818173778001.9681
2021-01-12,318821812943.82025,831658017183.4275
2021-01-13,218570867635.513,827093907091.7145
2021-01-14,196532161636.5186,913285759810.5552
2021-01-15,212405848168.55988,897149872373.3163
2021-01-16,219792598692.6597,889126012682.6769
2021-01-17,179344596994.78693,868999062451.8486
2021-01-18,159426079978.58868,877541260858.5123
2021-01-19,189736734575.40793,910560909256.8369
2021-01-20,210020260250.153,872357432218.6357
2021-01-21,208224910499.50577,820441632340.506
2021-01-22,257824480933.89166,790836199261.1808
2021-01-23,167986712770.12213,808269369473.4521
2021-01-24,140393576964.5469,815373436339.6827
2021-01-25,175955106696.84265,847138365978.3728
2021-01-26,183103768204.47144,809670543071.7437
2021-01-27,174424588968.99435,786053389433.6715
2021-01-28,194325841915.31305,803726289944.9615
2021-01-29,295547201238.8823,878843528856.7823
2021-01-30,269854549306.78152,860579625501.1937
2021-01-31,206531672996.12238,851975429166.5472
2021-02-01,276969499082.9993,859206549349.0115
2021-02-02,265119433863.65765,888329316216.675
2021-02-03,222467129298.1843,940957330039.274
2021-02-04,229251490399.5502,970160326298.7761
2021-02-05,250945770700.3211,981368295773.0488
2021-02-06,234929127702.22952,1031183444844.8041
2021-02-07,227140610484.14526,1002942567758.9188
2021-02-08,258996634567.83328,1060195046056.9413
2021-02-09,338706225635.1351,1179952998225.1511
2021-02-10,300039722611.52783,1177360801121.3323
2021-02-11,278801670600.21387,1192402620377.8525
2021-02-12,280499949794.4392,1225845048911.503
2021-02-13,331610118419.39355,1230269704377.9263
2021-02-14,317188223505.9723,1255405452738.9553
2021-02-15,267168020498.1391,1230669457922.7212
2021-02-16,256997604444.65433,1249129411340.0713
2021-02-17,265605425011.48886,1290223492768.908
2021-02-18,247456916068.17136,1331477845027.991
2021-02-19,247505656211.62976,1372562922311.4846
2021-02-20,294029124797.3797,1447071086141.7378
2021-02-21,295442954548.7721,1453317970326.0186
2021-02-22,319105111212.6241,1388129209981.7937
2021-02-23,448244680630.061,1234321480913.9028
2021-02-24,366546277505.1599,1262278118802.5425
2021-02-25,252013841757.15436,1265508671185.78
2021-02-26,281758792949.1538,1180612147052.081
2021-02-27,243226740581.86316,1200303586297.4165
2021-02-28,206721190453.61264,1134922545948.0215
2021-03-01,226915872361.6541,1207907231091.2153
2021-03-02,216295198282.0688,1234062576798.1814
2021-03-03,212240181776.21408,1275047199811.1816
2021-03-04,225460737129.32162,1250270152604.3325
2021-03-05,239428605773.60892,1205791891809.4482
2021-03-06,190341989692.32962,1228322085271.8337
2021-03-07,170573287556.07886,1275498452493.4165
2021-03-08,192565622718.31635,1296413035223.983
2021-03-09,224584373116.91962,1374994147773.261
2021-03-10,227071427813.9353,1402414540132.252
2021-03-11,240876914420.24826,1413633799406.5461
2021-03-12,235269634965.96332,1419743077003.8396
2021-03-13,239973212098.4644,1464552933019.395
2021-03-14,205111478996.70935,1501191856411.7507
2021-03-15,200322601018.6368,1431102999460.198
2021-03-16,209852034318.89737,1388838366188.6848
2021-03-17,176038376424.86594,1411257929512.0583
2021-03-18,206830351222.1952,1464926787782.6948
2021-03-19,182658976082.8026,1456354257937.0874
2021-03-20,147176960879.5119,1472269357631.78
2021-03-21,162388502469.30872,1435890082995.095
2021-03-22,149950693455.4133,1424800391065.0967
2021-03-23,185168483637.3439,1374098980107.4111
2021-03-24,161366954665.86716,1380043036553.5403
2021-03-25,221410731631.31635,1303654164844.6106
2021-03-26,175808609359.97083,1336569735901.6404
2021-03-27,143298155443.78452,1384115394518.6526
2021-03-28,128610985235.14038,1399081709805.7566
2021-03-29,140721777539.12985,1428479651817.6177
2021-03-30,157266052049.42584,1468191249242.2737
2021-03-31,172941914130.49234,1478280220865.2214
2021-04-01,207744966784.85333,1498947311135.4265
2021-04-02,201343921358.08563,1524305058111.3682
2021-04-03,186067897902.56476,1528181186379.4443
2021-04-04,199875469977.83337,1498614026795.6704
2021-04-05,199574733070.91718,1521687917014.5164
2021-04-06,253329937098.11566,1552685847194.746
2021-04-07,266380606731.24286,1513116235104.013
2021-04-08,233226899530.54077,1518486866870.604
2021-04-09,165149944464.02582,1551684115160.8022
2021-04-10,214231867513.69028,1606729407340.182
2021-04-11,245467507742.68213,1622364307889.0051
2021-04-12,234857919323.8916,1643395946742.1367
2021-04-13,315952026783.56116,1707458971959.0864
2021-04-14,390206175544.24896,1765050544859.3125
2021-04-15,360396779280.8683,1768311915512.7563
2021-04-16,393648346202.63696,1757011237381.1155
2021-04-17,387015461987.67487,1749451160715.1536
2021-04-18,414144850394.8187,1585990254221.9678
2021-04-19,348130361987.32776,1617208993694.587
2021-04-20,324000181585.31104,1589822309351.4949
2021-04-21,299757565979.0966,1615279707657.4346
2021-04-22,317053703886.1775,1585907823746.1902
2021-04-23,440605663678.42993,1451790712716.8154
2021-04-24,281278498683.17,1462543073927.6655
2021-04-25,171316384413.73358,1450665577220.15
2021-04-26,218902321420.68146,1554460604827.921
2021-04-27,201967260992.22763,1617893763707.1768
2021-04-28,190393818772.26822,1637454223079.41
2021-04-29,187939659793.39697,1634335131844.4675
2021-04-30,186796973423.8473,1677162308873.2976
2021-05-01,183270513464.0014,1749387561389.1064
2021-05-02,163739382355.96176,1741017114230.804
2021-05-03,180871206019.49207,1798723384290.0837
2021-05-04,282179281869.20984,1774563865996.085
2021-05-05,305705413118.36115,1816863195203.0886
2021-05-06,279091563591.7411,1865266316105.351
2021-05-07,273092454171.61368,1855173666242.88
2021-05-08,238811601643.53052,1907539688229.5771
2021-05-09,264782818838.295,1911926682020.863
2021-05-10,267667954145.50363,1928837721165.0605
2021-05-11,307211273428.7936,1871371122699.3572
2021-05-12,253902138913.90262,1905098727205.951
2021-05-13,369823722895.4201,1711522033717.7148
2021-05-14,279743574022.76715,1760136050609.0518
2021-05-15,213167572322.41544,1734148104702.512
2021-05-16,228837384212.5396,1693892085244.196
2021-05-17,285856340912.79987,1567334462437.383
2021-05-18,244969630696.6339,1581753815044.3682
2021-05-19,343306401001.7189,1353975837022.6646
2021-05-20,442330879102.57263,1330715433453.475
2021-05-21,257848341399.18002,1301419926605.5884
2021-05-22,258552393755.0302,1207233953240.3708
2021-05-23,196003090131.52777,1103572854662.844
2021-05-24,258831492740.86713,1188975955398.8083
2021-05-25,225493359789.55557,1255627744769.7185
2021-05-26,194082596052.27777,1320233472334.4954
2021-05-27,178523062167.80817,1307144196806.2893
2021-05-28,164659196753.1478,1221871877182.721
2021-05-29,176007393307.0,1166323473198.4976
2021-05-30,164413957220.05624,1172226998219.9954
2021-05-31,166081666065.55173,1209620428748.9795
2021-06-01,156776461903.27307,1243897598327.9797
2021-06-02,149912801366.45554,1283435529721.1729
2021-06-03,149992079401.0,1329054014144.7224
2021-06-04,165669081098.30557,1271004851173.7192
2021-06-05,146107693343.6441,1262977196867.5605
2021-06-06,127845609443.44118,1245327159340.119
2021-06-07,116733490367.86153,1251299043687.1404
2021-06-08,164681884563.97006,1138066086366.8054
2021-06-09,168826619330.4568,1183527795014.393
2021-06-10,159083492274.8625,1226692746745.927
2021-06-11,129680869143.5163,1207650955773.745
2021-06-12,129041553135.8706,1166406660056.3687
2021-06-13,112823943531.56491,1185573160745.286
2021-06-14,140632254525.6592,1274236667123.269
2021-06-15,135794942247.11185,1294296577107.9927
2021-06-16,119674825575.6859,1258970109929.6565
2021-06-17,123272895472.05084,1232933313286.81
2021-06-18,111094419357.05185,1181193733791.9634
2021-06-19,114548012820.14482,1146001476028.5762
2021-06-20,102081179265.26302,1119278910168.452
2021-06-21,149139852393.93875,1049540386917.5886
2021-06-22,190782168174.96234,986149088335.4543
2021-06-23,187702199257.87305,1042227803005.7408
2021-06-24,121791902864.14496,1048323308962.2847
2021-06-25,118953838469.61629,1035081928825.8317
2021-06-26,128404159538.63615,975216890399.7948
2021-06-27,109291791121.96434,1015997179848.6697
2021-06-28,110126508611.66371,1072040583210.4867
2021-06-29,119186327188.5034,1116614701595.9133
2021-06-30,116220573867.62517,1099712187601.848
2021-07-01,117558745181.27065,1072537122427.9001
2021-07-02,109685141034.1851,1052122080638.5985
2021-07-03,82642336071.16634,1091100312602.1987
2021-07-04,80841635744.78351,1128008393354.9617
2021-07-05,101586831732.51686,1094906639740.582
2021-07-06,118401227056.08012,1103090809229.335
2021-07-07,117006562292.89922,1121995518453.569
2021-07-08,124438375310.23976,1059761308031.137
2021-07-09,135874182121.59042,1055928158131.1447
2021-07-10,118434863376.70576,1066753436291.5629
2021-07-11,97175107912.01459,1069561292345.0029
2021-07-12,102422907878.68184,1066255182433.7513
2021-07-13,99316408436.86757,1031791487989.1644
2021-07-14,92990023909.88817,1013629386748.3914
2021-07-15,99495815309.77158,1005158268499.052
2021-07-16,97600369349.20903,991633265773.0991
2021-07-17,80860994694.78061,980660762983.2657
2021-07-18,74160617525.13986,995491232313.6416
2021-07-19,72476607980.95306,970973494431.6704
2021-07-20,91559076293.66908,923057602725.0251
2021-07-21,99756772802.80937,973393137258.4391
2021-07-22,111627485556.40782,1010051142143.4073
2021-07-23,89167753215.28029,1024049410207.4252
2021-07-24,92946486562.768,1066248057736.583
2021-07-25,80754496838.73059,1076569705891.1193
2021-07-26,148333092653.71072,1184203774267.7114
2021-07-27,156405400220.3594,1154631010524.5796
2021-07-28,147027147381.87296,1209846526606.7463
2021-07-29,120354448724.07669,1211815572025.2178
2021-07-30,109443173044.26701,1218652398560.7065
2021-07-31,126971719456.42574,1271628317882.7964
2021-08-01,113122697207.42223,1290138092977.6235
2021-08-02,129434315451.74338,1249969538316.5046
2021-08-03,117713660957.91643,1214354980565.9666
2021-08-04,111121025054.15364,1230456048611.3923
2021-08-05,128008970256.19415,1262400372309.519
2021-08-06,140642344320.13168,1313346498188.4673
2021-08-07,141990637680.79794,1390285036872.3013
2021-08-08,154237352701.03223,1416476735496.407
2021-08-09,147519196413.1688,1422006205048.626
2021-08-10,144071868172.99615,1452922123536.552
