Date,Volume,MarketCap,symbol
2022-11-18,15701073145.756098,148586353088.9349,ETH
2022-11-19,9537879634.062716,148033977798.32916,ETH
2022-11-20,11230235875.555555,145883037349.9549,ETH
2022-11-21,21338577077.33333,137239711226.874,ETH
2022-11-22,24361076316.444443,135898052823.58656,ETH
2022-11-23,22390376359.11111,142314996240.9946,ETH
2022-11-24,20792419555.55556,146817360186.7318,ETH
2022-11-25,15465895210.666666,145640249817.71524,ETH
2022-11-26,14760104952.88889,148720388865.5001,ETH
2022-11-27,11739046767.49826,148653691913.2115,ETH
2022-11-28,15553576785.77778,143530568593.609,ETH
2022-11-29,18646231342.22222,147632261894.35992,ETH
2022-11-30,21260847079.11111,155643041665.67422,ETH
2022-12-01,19783274478.22222,156652949237.8673,ETH
2022-12-02,15344008959.108011,156635283563.9723,ETH
2022-12-03,14198367549.54704,155826000429.579,ETH
2022-12-04,13263055079.11111,154462708733.18515,ETH
2022-12-05,15193700887.11111,156742109688.2356,ETH
2022-12-06,14341437856.0,153930890158.2108,ETH
2022-12-07,15388381831.11111,151816477912.55017,ETH
2022-12-08,14235489060.571428,152579311661.5192,ETH
2022-12-09,15888496176.0,156216001744.76273,ETH
2022-12-10,10217945848.88889,155147808582.84787,ETH
2022-12-11,7445708549.333333,155632479343.84546,ETH
2022-12-12,11962940656.0,153457261191.2332,ETH
2022-12-13,18729368056.88889,158555669756.11365,ETH
2022-12-14,21131939253.33333,162198844837.17917,ETH
2022-12-15,20454735331.55556,157155724065.66028,ETH
2022-12-16,17306134037.333332,150518546649.42453,ETH
2022-12-17,20335989585.77778,144426325487.6189,ETH
2022-12-18,9518597777.77778,145217834393.1846,ETH
2022-12-19,10509185873.77778,144776343867.36993,ETH
2022-12-20,17283320952.88889,147863789965.56778,ETH
2022-12-21,12978582071.11111,148477042688.59653,ETH
2022-12-22,10386942257.77778,148086930736.36932,ETH
2022-12-23,13899782833.77778,149443679917.1883,ETH
2022-12-24,8221414096.888889,149233284966.02634,ETH
2022-12-25,6776633709.714286,148988323127.6561,ETH
2022-12-26,9316884416.0,149260618112.03818,ETH
2022-12-27,9369368394.666666,149074887491.63794,ETH
2022-12-28,11934880928.0,146575288201.2472,ETH
2022-12-29,11982238856.88889,146582166290.85394,ETH
2022-12-30,10072654832.0,146380283737.7447,ETH
2022-12-31,7761569877.630662,146813114312.18103,ETH
2023-01-01,6431231801.777778,146633439623.4848,ETH
2023-01-02,7972081998.222222,148378453763.46814,ETH
2023-01-03,8335574752.0,148617864066.1766,ETH
2023-01-04,13085537285.333334,152830540181.3555,ETH
2023-01-05,12116147982.22222,153202731636.58075,ETH
2023-01-06,10604729132.444445,153572870585.5989,ETH
2023-01-07,10093205690.666666,154806866635.95358,ETH
2023-01-08,6439228099.555555,154832036542.79092,ETH
2023-01-09,15692350625.77778,161342037522.85547,ETH
2023-01-10,15791881173.333334,162851509693.2731,ETH
2023-01-11,12947376391.11111,163521669785.1808,ETH
2023-01-12,22942560789.33333,171868277862.71252,ETH
2023-01-13,21868064426.666668,173490828488.19867,ETH
2023-01-14,33245275907.55556,188380218987.62363,ETH
2023-01-15,19293094368.0,188197546001.91364,ETH
2023-01-16,19714203192.88889,191238421576.8227,ETH
2023-01-17,20024305404.444443,192243578154.78177,ETH
2023-01-18,20434701468.444443,191646511685.2973,ETH
2023-01-19,22981805365.33333,187703317360.68445,ETH
2023-01-20,15697074524.444445,192764525788.672,ETH
2023-01-21,24645126574.22222,202623857230.03748,ETH
2023-01-22,18501790670.22222,199838737078.89365,ETH
2023-01-23,17575558314.666668,199957691102.3016,ETH
2023-01-24,19096453902.22222,199150242329.69067,ETH
2023-01-25,27738276956.444443,191948259388.48453,ETH
2023-01-26,30637000014.22222,198327722631.92807,ETH
2023-01-27,23498060344.88889,195303034932.97543,ETH
2023-01-28,19489013681.77778,195223965125.44376,ETH
2023-01-29,20949587925.33333,198544651215.69052,ETH
2023-01-30,26127431872.0,196973124884.90765,ETH
2023-01-31,23157389148.444443,194345794089.99377,ETH
2023-02-01,19218017436.444443,195706810982.7754,ETH
2023-02-02,32690205191.11111,206018338591.79584,ETH
2023-02-03,29163596551.11111,203247692073.15775,ETH
2023-02-04,21454622140.444443,205081283141.30707,ETH
2023-02-05,18577795182.22222,203091622337.36047,ETH
2023-02-06,21231248355.55556,200928158161.42365,ETH
2023-02-07,22210010001.77778,201740482396.2096,ETH
2023-02-08,26568707776.0,204895515309.9181,ETH
2023-02-09,25824156625.77778,199167088344.09277,ETH
2023-02-10,30660089137.77778,189010233968.74377,ETH
2023-02-11,19992811100.444443,186890217535.2983,ETH
2023-02-12,12486514787.555555,188345433086.8513,ETH
2023-02-13,21549832529.77778,184100159176.80795,ETH
2023-02-14,27273681290.666668,186823543889.20425,ETH
2023-02-15,27985340692.539005,194491601331.1417,ETH
2023-02-16,36600400540.44444,206170476004.6912,ETH
2023-02-17,34996085155.55556,204095530464.3524,ETH
2023-02-18,24332599086.22222,206623587904.75772,ETH
2023-02-19,15061352088.88889,207404120611.80627,ETH
2023-02-20,23425424398.22222,207686004989.5514,ETH
2023-02-21,22902066616.88889,205922715237.0968,ETH
2023-02-22,28918657998.22222,199975859338.79785,ETH
2023-02-23,27325169571.55556,202670768980.8049,ETH
2023-02-24,23322670858.666668,199692100689.2138,ETH
2023-02-25,19937191318.745644,195404353901.49716,ETH
2023-02-26,14025320977.77778,196904761130.9409,ETH
2023-02-27,18252529955.55556,200300335919.71225,ETH
2023-02-28,18975334115.55556,199357754915.05905,ETH
2023-03-01,22425958464.0,201463500375.12088,ETH
2023-03-02,20639774336.0,201007215922.1837,ETH
2023-03-03,25721920824.88889,192359090514.4648,ETH
2023-03-04,14786396836.125437,191807333655.0814,ETH
2023-03-05,65573449326.22222,192092215422.256,ETH
2023-03-06,18168226218.666668,191699947549.47043,ETH
2023-03-07,16138259175.11111,191424282302.5673,ETH
2023-03-08,23554274271.66316,190419503156.11264,ETH
2023-03-09,20897293711.60976,185858197942.98013,ETH
2023-03-10,38990359120.27875,172904295608.12222,ETH
2023-03-11,41292044593.77778,177717906622.47922,ETH
2023-03-12,27341461002.666668,182750884107.5552,ETH
2023-03-13,87597218230.34386,199311178967.4786,ETH
2023-03-14,47470558633.46479,208623886688.917,ETH
2023-03-15,45430333916.44444,205426513969.5017,ETH
2023-03-16,50719128600.97561,203188645515.3679,ETH
2023-03-17,35618887025.77778,211276362534.03903,ETH
2023-03-18,42136638734.22222,220857794973.26236,ETH
2023-03-19,30159188202.666668,219336131509.9684,ETH
2023-03-20,32501741824.0,216433968807.02945,ETH
2023-03-21,37378907420.44444,217213135561.1656,ETH
2023-03-22,29954344547.55556,218391184822.33096,ETH
2023-03-23,102154218289.77776,217407347213.0039,ETH
2023-03-24,119490386325.33331,218223603940.8872,ETH
2023-03-25,45396596174.22222,213830767928.7779,ETH
2023-03-26,19257869513.72504,215200997731.6324,ETH
2023-03-27,41027501475.55556,213310565305.77695,ETH
2023-03-28,26535403512.88889,212456800405.0521,ETH
2023-03-29,104545114211.55556,220126666236.1699,ETH
2023-03-30,34969845319.111115,219312707634.81976,ETH
2023-03-31,24946911171.55556,221312839456.13287,ETH
2023-04-01,25649666289.77778,222757573982.5304,ETH
2023-04-02,46738756046.22222,221204593168.64407,ETH
2023-04-03,21586855471.54286,216337704870.9492,ETH
2023-04-04,46808127160.888885,221852792833.6284,ETH
2023-04-05,29853376000.0,229280148795.4276,ETH
2023-04-06,23633196149.33333,225896124822.693,ETH
2023-04-07,18892456010.666668,223829460726.86823,ETH
2023-04-08,14407386400.0,224064420973.9229,ETH
2023-04-09,14151837007.38676,222091802627.1526,ETH
2023-04-10,17546344355.555557,224879596005.13168,ETH
2023-04-11,23809182798.22222,230413531746.59235,ETH
2023-04-12,24803108632.88889,227817966366.08536,ETH
2023-04-13,35585572188.44444,237216293276.8052,ETH
2023-04-14,43347512402.06272,252853609661.6504,ETH
2023-04-15,28358682936.46084,251774726006.901,ETH
2023-04-16,18013389390.377937,252111099410.266,ETH
2023-04-17,25656125066.609985,250613725653.9762,ETH
2023-04-18,23204573515.350693,251505685875.91663,ETH
2023-04-19,29106930684.95486,242314643392.16663,ETH
2023-04-20,32518018652.54514,234377639691.75348,ETH
2023-04-21,27948817643.84722,229566041380.2014,ETH
2023-04-22,20694521963.99653,224193406357.02777,ETH
2023-04-23,14340361195.805555,224198505516.90625,ETH
2023-04-24,17861746313.197918,222530131651.16663,ETH
2023-04-25,21611026968.28125,220770559287.65973,ETH
2023-04-26,30467669501.5625,227969804000.84027,ETH
2023-04-27,44573514958.4216,228718193136.34143,ETH
2023-04-28,27404828463.60764,228919746115.52084,ETH
2023-04-29,15660308470.899303,228606587515.8993,ETH
2023-04-30,13767625030.447916,228968029318.7257,ETH
2023-05-01,22879199164.09028,221871827828.1771,ETH
2023-05-02,19793139001.506943,222184030774.37152,ETH
2023-05-03,19448091569.255554,224602324163.3556,ETH
2023-05-04,23195024058.07986,227832715740.3889,ETH
2023-05-05,22407001110.25347,232643568269.75,ETH
2023-05-06,29751135638.15972,232790349466.816,ETH
2023-05-07,21502849486.04514,230528297265.11804,ETH
2023-05-08,25083229301.21528,224794209817.9479,ETH
2023-05-09,20935005142.8885,223425210237.72125,ETH
2023-05-10,19023208471.243057,223148718444.75696,ETH
2023-05-11,27108575754.791668,218677540865.55557,ETH
2023-05-12,24914283791.26389,213920721642.4618,ETH
2023-05-13,19138197854.05903,217018268120.37848,ETH
2023-05-14,13209935570.993055,217326798194.53476,ETH
2023-05-15,17764826445.789474,219854401657.49124,ETH
2023-05-16,17294937124.243057,219087305721.82983,ETH
2023-05-17,16235046619.14236,218644307342.75696,ETH
2023-05-18,16875434659.864584,218877763511.09723,ETH
2023-05-19,16397987581.809029,218299170984.2986,ETH
2023-05-20,11041870374.114584,219005994059.5139,ETH
2023-05-21,9672675919.614584,218876595894.47223,ETH
2023-05-22,12869346616.5,218701987888.1979,ETH
2023-05-23,18185438373.520832,222847901213.70837,ETH
2023-05-24,18093820631.1875,218660994605.2292,ETH
2023-05-25,19250106653.26316,216322444566.1053,ETH
2023-05-26,15591778893.643356,219177269891.03845,ETH
2023-05-27,12405459425.822916,220290364606.37152,ETH
2023-05-28,12874447796.39236,222915292801.8507,ETH
2023-05-29,19239612324.341465,228346436247.4425,ETH
2023-05-30,19622746691.73171,228716025416.35196,ETH
2023-05-31,24498815803.567944,225273858597.9582,ETH
2023-06-01,16812500885.114985,224314162082.3484,ETH
2023-06-02,16237447225.505226,227719348545.8223,ETH
2023-06-03,11822161981.428572,228888628505.98257,ETH
2023-06-04,9265767674.89547,228986159415.3066,ETH
2023-06-05,17058941307.581882,223012906284.63763,ETH
2023-06-06,23474839365.65505,221253093490.25784,ETH
2023-06-07,24321583788.55749,224753728450.3554,ETH
2023-06-08,16291394237.909409,222234076672.24734,ETH
2023-06-09,12126450799.940767,221907579309.6585,ETH
2023-06-10,21799310066.587414,212485250185.3217,ETH
2023-06-11,17354161489.411148,211269154184.8502,ETH
2023-06-12,14997404575.45993,209786943575.0662,ETH
2023-06-13,15910002493.95122,210098991149.38675,ETH
2023-06-14,15250490495.045296,209024865411.32056,ETH
2023-06-15,23599904004.4669,199185865169.12543,ETH
2023-06-16,16512003828.327526,202961188018.58884,ETH
2023-06-17,17334536485.219513,208296678160.83624,ETH
2023-06-18,11334020788.91986,208174403898.4425,ETH
2023-06-19,12263776158.059233,207704992524.22995,ETH
2023-06-20,16508611565.581882,209595828341.2404,ETH
2023-06-21,25904926019.223,219820877779.8153,ETH
2023-06-22,26620230163.10453,227352286369.43903,ETH
2023-06-23,19004258890.09059,226669470430.17075,ETH
2023-06-24,19410421940.91289,226721549924.21252,ETH
2023-06-25,29178701072.55401,229769430713.662,ETH
2023-06-26,19358306090.55401,225543646626.12195,ETH
2023-06-27,20839066833.891987,226239114690.19165,ETH
2023-06-28,19866587128.310104,223450070033.3937,ETH
2023-06-29,17294655612.609756,222873404564.784,ETH
2023-06-30,24228006815.6446,227465303678.56097,ETH
2023-07-01,26224343479.700348,231076833420.02783,ETH
2023-07-02,13303218846.264809,230319372130.65503,ETH
2023-07-03,20338733826.74913,234954611671.38675,ETH
2023-07-04,16079180284.620209,235202134579.9094,ETH
2023-07-05,15102479339.49129,231458591445.6097,ETH
2023-07-06,20115131236.25436,229346529144.31708,ETH
2023-07-07,22130729035.825783,224341576648.892,ETH
2023-07-08,13075295857.45296,224331196895.54007,ETH
2023-07-09,12128118833.254354,225142869354.2648,ETH
2023-07-10,14129095822.560976,224993301373.8014,ETH
2023-07-11,16958672879.32404,225688886677.6585,ETH
2023-07-12,15202255392.027874,226613389088.38675,ETH
2023-07-13,18727972577.745644,230024334738.2369,ETH
2023-07-14,29887586480.787457,238123638510.16028,ETH
2023-07-15,20327600471.174217,232433209352.36584,ETH
2023-07-16,11592209303.1777,231721928135.9408,ETH
2023-07-17,14210100965.574911,230037869434.77005,ETH
2023-07-18,17159175192.212543,228655751093.0801,ETH
2023-07-19,15004151446.247389,229140542369.3589,ETH
2023-07-20,17049418626.202091,228476133964.77005,ETH
2023-07-21,15581945834.550522,227464705436.5122,ETH
2023-07-22,10864531218.665504,226847868960.8014,ETH
2023-07-23,12093656529.268291,225813416778.7979,ETH
2023-07-24,15083548024.358885,223691680429.00348,ETH
2023-07-25,13285052488.30662,223466622837.31708,ETH
2023-07-26,11486058141.665504,224275752693.8711,ETH
2023-07-27,14045077233.494774,225496393183.4704,ETH
2023-07-28,11611143503.132404,225216040017.0,ETH
2023-07-29,9370400498.87108,226048050607.1812,ETH
2023-07-30,8449001109.337979,225887622710.36584,ETH
2023-07-31,11444017827.517605,224678360389.4472,ETH
2023-08-01,11967740934.505226,221669285743.8885,ETH
2023-08-02,15230588274.30662,223032991809.223,ETH
2023-08-03,13647143332.132404,221547609807.42508,ETH
2023-08-04,12294279402.839722,221183985393.31708,ETH
2023-08-05,11507058325.073427,221962653200.514,ETH
2023-08-06,14472790131.41115,225366577764.7073,ETH
2023-08-07,11333445601.84669,221630803258.8641,ETH
2023-08-08,11950412281.425089,221873795901.18463,ETH
2023-08-09,10420653685.578398,223704196263.56445,ETH
2023-08-10,7896782993.693379,223187131219.9129,ETH
2023-08-11,6862255260.292683,222596867609.3589,ETH
2023-08-12,5990734189.017422,222809196035.3449,ETH
2023-08-13,5626790326.299651,222461400592.9582,ETH
2023-08-14,8759038264.585365,222168448089.01395,ETH
2023-08-15,8258663992.334495,221443661590.9094,ETH
2023-08-16,8655020387.912891,219717947082.5296,ETH
2023-08-17,12045617568.038328,213372815249.36584,ETH
2023-08-18,23951480894.818817,202771028243.223,ETH
2023-08-19,11367680936.627178,201883996085.43207,ETH
2023-08-20,8973188245.36237,202313742841.3066,ETH
2023-08-21,9341217452.714285,202203096344.77356,ETH
2023-08-22,9928783226.22648,199854689663.2404,ETH
2023-08-23,14902163460.038328,199372222748.47388,ETH
2023-08-24,12441595988.759584,200777782384.54703,ETH
2023-08-25,8722628357.808363,199441639596.5749,ETH
2023-08-26,6885500757.759582,199288908826.1986,ETH
2023-08-27,4492717624.912892,199762022990.0627,ETH
2023-08-28,6597502473.25784,198966722566.0662,ETH
2023-08-29,10417920252.808365,202871156178.43207,ETH
2023-08-30,13584664638.54704,206542717790.8502,ETH
2023-08-31,8080238835.721254,203705911875.87457,ETH
2023-09-01,10674815405.780487,197469753517.56445,ETH
2023-09-02,7732708399.010453,196926809234.3589,ETH
2023-09-03,5022317781.790941,197262990405.0627,ETH
2023-09-04,5745959770.825784,196884258309.12195,ETH
2023-09-05,7085166693.783972,196316359076.10104,ETH
2023-09-06,6920000515.331011,196548022399.39023,ETH
2023-09-07,8509687335.351916,197016266197.3345,ETH
2023-09-08,8497907658.993031,197260690378.3554,ETH
2023-09-09,5407497690.770035,197145683353.9373,ETH
2023-09-10,5024416047.114983,195872627056.5192,ETH
2023-09-11,9521545151.292685,190817888895.79092,ETH
2023-09-12,12621213624.379791,191395675134.05228,ETH
2023-09-13,9217529030.069689,192708115707.28223,ETH
2023-09-14,9024533970.49826,195843009723.26828,ETH
2023-09-15,7728872024.602787,196203348879.6585,ETH
2023-09-16,6112378166.641115,197574442821.32056,ETH
2023-09-17,4528216761.979095,196648020935.885,ETH
2023-09-18,7391125677.269231,197752760369.08392,ETH
2023-09-19,8252840057.780488,197986188998.0244,ETH
2023-09-20,7723343046.452962,196782047612.3101,ETH
2023-09-21,9208779426.114985,193152236309.7317,ETH
2023-09-22,8052437039.996515,192313187657.2021,ETH
2023-09-23,4854830308.170732,192603860748.4216,ETH
2023-09-24,3941636101.829269,192683463084.7282,ETH
2023-09-25,7232337329.383275,190765459789.87805,ETH
2023-09-26,6398563771.850174,191753815289.0836,ETH
2023-09-27,7789593963.815331,192929822075.4216,ETH
2023-09-28,10639649039.738676,196361557923.9233,ETH
2023-09-29,11430588885.662022,200444915556.65503,ETH
2023-09-30,7439758425.686411,200469753621.9164,ETH
2023-10-01,6732382863.487804,200155271783.07663,ETH
2023-10-02,12217901429.79094,203395689239.07663,ETH
2023-10-03,10991529791.797909,199103924107.78745,ETH
2023-10-04,7470708030.031359,198141711567.01047,ETH
2023-10-05,7397553347.501742,196946832130.1533,ETH
2023-10-06,7777266053.268292,197087605995.00696,ETH
2023-10-07,6069228885.759582,198044873374.446,ETH
2023-10-08,4358015596.080139,197439530682.8188,ETH
2023-10-09,6912591505.707317,193596451865.03485,ETH
2023-10-10,9096915923.85366,190337872945.5366,ETH
2023-10-11,8088662982.306621,188676459457.5993,ETH
2023-10-12,8505498927.700349,187208841438.98605,ETH
2023-10-13,9331673980.052263,187358391191.6202,ETH
2023-10-14,7685883448.5818815,188118288752.98956,ETH
2023-10-15,5386722153.636043,189007712422.88693,ETH
2023-10-16,10070279751.052263,190831241044.19516,ETH
2023-10-17,10672499553.04878,190632098109.0871,ETH
2023-10-18,8605144306.139372,189846227609.52264,ETH
2023-10-19,7175644671.526133,188189532304.1812,ETH
2023-10-20,9802329069.4669,193058141878.34143,ETH
2023-10-21,7867104282.909408,195074994635.17422,ETH
2023-10-22,7991259163.439024,197536830506.93036,ETH
2023-10-23,12953552162.418118,203861524120.36584,ETH
2023-10-24,26270889659.1568,217149758915.2544,ETH
2023-10-25,16386723290.79094,215350717581.4704,ETH
2023-10-26,15196619687.578947,217467024910.7579,ETH
2023-10-27,13240044858.094076,214882632589.19165,ETH
2023-10-28,8579366820.696864,215256147951.5296,ETH
2023-10-29,5395363593.749129,215802762029.3693,ETH
2023-10-30,8786102938.372822,217324923602.82925,ETH
2023-10-31,9569735199.024391,217288595938.79092,ETH
2023-11-01,10899701382.05575,218512805283.3101,ETH
2023-11-02,16059571805.254354,219981071456.9094,ETH
2023-11-03,11616516962.0,217376211768.6237,ETH
2023-11-04,9154967110.376308,221950840484.0941,ETH
2023-11-05,9634724737.811846,227145697224.0836,ETH
2023-11-06,12539063130.69338,228216182030.54355,ETH
2023-11-07,11806166638.66899,227331602199.2927,ETH
2023-11-08,10796369951.13589,227752261253.8432,ETH
2023-11-09,17992766491.766552,236198583219.98956,ETH
2023-11-10,33261575272.72822,252650523170.4181,ETH
2023-11-11,15792919049.299652,248239197956.17075,ETH
2023-11-12,11809527304.627178,247098471816.777,ETH
2023-11-13,14153405301.811846,248586391519.7143,ETH
2023-11-14,16840325091.052263,244846148404.79443,ETH
2023-11-15,16177509882.22648,241688905773.7491,ETH
2023-11-16,16917261810.222996,244049599540.4181,ETH
2023-11-17,16586139923.749128,236328055743.2857,ETH
2023-11-18,12365333494.5331,235113164297.79092,ETH
2023-11-19,8541646952.080139,237226853354.20905,ETH
2023-11-20,12166222678.912891,243752527293.7805,ETH
2023-11-21,15043384930.038328,241188093143.7805,ETH
2023-11-22,18773808448.543552,243081372645.2056,ETH
2023-11-23,15850314540.557491,248499721062.5575,ETH
2023-11-24,12869322702.250872,251497797495.7979,ETH
2023-11-25,13422968595.543554,250800368479.9094,ETH
2023-11-26,7960954209.4245615,250183210778.4632,ETH
2023-11-27,12626288789.954704,244849793253.9547,ETH
2023-11-28,13780640658.59722,245032744322.15973,ETH
2023-11-29,12962173433.645834,246550627064.5,ETH
2023-11-30,10282780617.70486,245584278291.0486,ETH
2023-12-01,12680883069.716784,251618612661.5,ETH
2023-12-02,11001425710.700348,254629027090.5017,ETH
2023-12-03,12925542817.348433,260738098230.85715,ETH
2023-12-04,17942397610.73171,268708739887.6655,ETH
2023-12-05,17307183878.8223,269214681971.2927,ETH
2023-12-06,20327258586.567944,272989619308.6237,ETH
2023-12-07,15551563502.1777,275002171298.0139,ETH
2023-12-08,19026401682.425087,284668863875.60626,ETH
2023-12-09,14883172926.066202,284679908347.65155,ETH
2023-12-10,11316445443.247389,283755771272.1045,ETH
2023-12-11,17070233379.84507,269633213660.4331,ETH
2023-12-12,17509170039.585365,266740138416.8223,ETH
2023-12-13,15418236983.496504,265323828046.1049,ETH
2023-12-14,15912075464.72474,274946330415.86414,ETH
2023-12-15,15541900763.03136,272888346679.87805,ETH
2023-12-16,11738110573.30662,270854614668.93036,ETH
2023-12-17,8861064803.937283,268429367893.9233,ETH
2023-12-18,12043900808.10453,261774503078.80487,ETH
2023-12-19,14063390675.264809,266503182313.85715,ETH
2023-12-20,14297461493.682926,264579980273.78745,ETH
2023-12-21,16931218256.49129,266670185742.8153,ETH
2023-12-22,19761317473.70732,276545513085.0836,ETH
2023-12-23,15453294959.477352,276222264685.29266,ETH
2023-12-24,10659466718.181185,276660135328.4181,ETH
2023-12-25,10558970699.543554,274894661410.0383,ETH
2023-12-26,12238437876.278746,269709280307.27875,ETH
2023-12-27,14889105005.599302,275812025686.9582,ETH
2023-12-28,22036625668.738674,287112286033.9094,ETH
2023-12-29,18096331672.404182,281655690402.3624,ETH
2023-12-30,13963348868.912891,277190698757.79443,ETH
2023-12-31,9328770192.160278,277269253933.9094,ETH
2024-01-01,9185275792.996515,278471451405.8014,ETH
2024-01-02,14492633488.641115,287040709395.10803,ETH
2024-01-03,30271585830.463413,275985780180.7143,ETH
2024-01-04,43675967951.84321,270109061320.25784,ETH
2024-01-05,36046712358.90244,270066054404.1324,ETH
2024-01-06,35125683216.75958,269755876555.7561,ETH
2024-01-07,33767850830.425087,269560225490.72476,ETH
2024-01-08,45290627669.21951,271245099979.36584,ETH
2024-01-09,39012477133.80139,275993070125.67944,ETH
2024-01-10,26831117293.5122,290619553017.4599,ETH
2024-01-11,38483748206.59233,313781312654.97906,ETH
2024-01-12,26032705737.37631,313268829380.1464,ETH
2024-01-13,27975502424.32056,306731170035.3868,ETH
2024-01-14,12911017679.062716,305528490517.97906,ETH
2024-01-15,13574721954.261324,303292197288.8328,ETH
2024-01-16,12057109216.99303,306419595177.4843,ETH
2024-01-17,15327106103.648085,306835113536.73865,ETH
2024-01-18,14412902514.27526,301792708427.784,ETH
2024-01-19,16761992257.418118,297574351934.60626,ETH
2024-01-20,13074922526.487804,297683211415.216,ETH
2024-01-21,6537648899.470384,298099758514.0139,ETH
2024-01-22,11764931212.289198,287681259639.20905,ETH
2024-01-23,20446886694.738674,271811218929.7979,ETH
2024-01-24,18603345288.29965,268429810426.56796,ETH
2024-01-25,12003582601.41115,267083306613.2404,ETH
2024-01-26,12957499757.087109,270076249386.9721,ETH
2024-01-27,11029384042.449478,273665211330.21252,ETH
2024-01-28,8292817062.365853,274940695709.223,ETH
2024-01-29,10111488487.84669,274762335728.9791,ETH
2024-01-30,13153625531.205574,281023747888.4843,ETH
2024-01-31,14902809883.076654,279639745586.10803,ETH
2024-02-01,14713552489.602789,274740630302.71777,ETH
2024-02-02,11267584415.850174,278070507708.1533,ETH
2024-02-03,8691507738.801394,279054963723.676,ETH
2024-02-04,6526883552.95122,278016924534.69684,ETH
2024-02-05,9642150758.5331,277896391753.8432,ETH
2024-02-06,11649482311.45993,281834358102.7805,ETH
2024-02-07,12917910325.365854,287504436023.74915,ETH
2024-02-08,13961323062.03136,292905294987.89545,ETH
2024-02-09,15129231226.439024,298526079407.7143,ETH
2024-02-10,14142539283.320557,301449607250.53656,ETH
2024-02-11,10127308481.752611,303284991361.2892,ETH
2024-02-12,11554966027.174215,305929276731.1464,ETH
2024-02-13,20612895019.29965,319145077879.8989,ETH
2024-02-14,18386226736.23693,326797392771.88153,ETH
2024-02-15,20182399805.3554,337987621112.9721,ETH
2024-02-16,20277716111.853657,339213493140.4146,ETH
2024-02-17,15941577206.052263,335254980614.4564,ETH
2024-02-18,13290934981.20906,339170555010.1812,ETH
2024-02-19,17499642240.529617,351110983418.3519,ETH
2024-02-20,22327755664.529617,353847628614.95123,ETH
2024-02-21,26361613659.055748,353887767742.1951,ETH
2024-02-22,25167939532.26829,357466391574.6725,ETH
2024-02-23,21874670149.494774,354623730514.93726,ETH
2024-02-24,15642677136.08014,356516681868.8885,ETH
2024-02-25,15293885853.898954,366691756027.6621,ETH
2024-02-26,22535983213.341465,374864149962.25433,ETH
2024-02-27,30298112730.045296,389455446473.1429,ETH
2024-02-28,30562577565.26481,398090927686.0662,ETH
2024-02-29,47452741624.52962,412730072016.7805,ETH
2024-03-01,31180734859.74216,409941446388.885,ETH
2024-03-02,19683483285.63763,412506608406.6585,ETH
2024-03-03,16299914909.303137,414306161157.8258,ETH
2024-03-04,25816553469.0,424869505147.5018,ETH
2024-03-05,46819957537.74737,439895581457.5439,ETH
2024-03-06,65334878536.79791,452570501214.9582,ETH
2024-03-07,36303801550.452965,459429052528.3972,ETH
2024-03-08,31443856716.763065,471804831393.9408,ETH
2024-03-09,28234929441.5331,470829221073.5157,ETH
2024-03-10,17353264580.226482,472096230521.8467,ETH
2024-03-11,30778140301.30662,478841483542.5331,ETH
2024-03-12,34803694659.452965,481090290652.9268,ETH
2024-03-13,33882154548.174217,483007794678.561,ETH
2024-03-14,29713647292.99303,472220454419.5226,ETH
2024-03-15,44055756685.15035,447371462752.54193,ETH
2024-03-16,31656354992.61324,442519542080.1777,ETH
2024-03-17,30996885011.73171,431056161634.23694,ETH
2024-03-18,25266583604.721256,428802919561.72125,ETH
2024-03-19,37630296750.11498,399043149797.3066,ETH
2024-03-20,47043055768.71777,395100234290.92334,ETH
2024-03-21,44245048506.19512,422368503013.94775,ETH
2024-03-22,27183652182.027973,410744031950.0524,ETH
2024-03-23,24481657007.91986,404503390067.9582,ETH
2024-03-24,16352496809.58885,405839941531.16376,ETH
2024-03-25,19646724946.3554,422803962851.85016,ETH
2024-03-26,26064494721.574917,434136144727.8362,ETH
2024-03-27,23415479518.853657,427963136941.0139,ETH
2024-03-28,25601507536.755245,427348384029.5805,ETH
2024-03-29,18536682158.29021,425081161185.0909,ETH
2024-03-30,16656105596.710802,423417638388.7979,ETH
2024-03-31,14470853501.923346,433640851431.5122,ETH
2024-04-01,18201134326.12892,425281550994.6167,ETH
2024-04-02,28351731556.358887,400451645261.00696,ETH
2024-04-03,27226114831.296165,398621870510.1742,ETH
2024-04-04,20347805872.010525,401101564956.0245,ETH
2024-04-05,23831950603.118465,396494426863.8397,ETH
2024-04-06,16843599707.247389,401605907921.0488,ETH
2024-04-07,12749497898.470385,408159883981.9199,ETH
2024-04-08,20463939705.55052,430431125658.2892,ETH
2024-04-09,27414389831.860622,432872592945.6272,ETH
2024-04-10,25494309764.846157,421861208539.6189,ETH
2024-04-11,23359330960.536587,425841437102.5226,ETH
2024-04-12,20597446897.686413,413222734268.3066,ETH
2024-04-13,32796794122.344948,384236672197.2335,ETH
2024-04-14,45094615982.20557,366674727759.561,ETH
2024-04-15,30679480180.114983,380234324207.1882,ETH
2024-04-16,29508772950.404182,369044674825.86414,ETH
2024-04-17,23766865779.35192,365614112033.7108,ETH
2024-04-18,24462589620.685516,364033049456.682,ETH
2024-04-19,26626321057.444057,367780406783.8532,ETH
